0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.3697765458727083,0.3257644071711824,0.3097069055525553,0.25555062599997425,0.21189138534558866,0.21189138534558866,0.21189138534558866,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217
0.42136803439293563,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596
0.6730982279651302,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.27479120088102066,0.11952286093343596,0.11952286093343596,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217
0.547722557505166,0.547722557505166,0.547722557505166,0.547722557505166,0.4562491263620354,0.4562491263620354,0.42136803439293197,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596
0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596
0.3557114170853945,0.3557114170853945,0.25555062599997586,0.25555062599997586,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596
0.18626292586292753,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596
0.36977654587270725,0.29277002188455786,0.21189138534558866,0.21189138534558866,0.21189138534558866,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242
0.23473823893078485,0.21189138534558866,0.18626292586293242,0.18626292586293242,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596
0.36977654587270725,0.36977654587270725,0.29277002188455786,0.25555062599997586,0.25555062599997586,0.25555062599997586,0.25555062599997586,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753,0.18626292586292753
0.3410667538946683,0.3410667538946683,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.30970690555255304,0.18626292586293242,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217
0.27479120088102066,0.27479120088102066,0.27479120088102066,0.27479120088102066,0.27479120088102066,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596
0.5383269623261931,0.48864661075677573,0.36977654587270725,0.2347382389307827,0.2347382389307827,0.21189138534558866,0.21189138534558866,0.21189138534558866,0.21189138534558866,0.21189138534558866,0.18626292586293242,0.18626292586293242,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596
0.40908060180789607,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.15649215928718588,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596
0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827,0.2347382389307827
